0,1,2,3,4,5,6,7,8,9,10
0.22167049135350203,0.06620746667324895,0.17246184052499602,0.6599360908449584,0.076120752349918,0.08287167237969673,0.5443208961673925,0.2175451341387029,0.608919260144309,0.9631875916240645,0
0.7627009037548647,0.01277565258889879,0.5796958708647368,0.9389524329638509,0.8243923335014046,0.4503113030021506,0.1998645660079611,0.4988886826631175,0.2711444896727371,0.7447538135110853,1
0.17071262041088042,0.27074108737667524,0.1786103019517219,0.33918351337510233,0.9975574768587282,0.1411026373226948,0.755255670200115,0.9178736312531226,0.05886900699615094,0.27871438240279056,0
0.702977647603116,0.49567624918957853,0.9235568692050082,0.11971855157552114,0.9509375190247054,0.6545486033682175,0.4561315992995053,0.0762159220638815,0.9924130971438837,0.577432685511517,1
0.10075180851072274,0.03457965178712763,0.02361373437813885,0.14576266476674216,0.01451418275986871,0.4376194343869625,0.5002784786500525,0.25986393411757414,0.11722756068846274,0.05342271050186609,0
0.03480059875042307,0.08453476433033724,0.6232509380422998,0.4503889662498478,0.13754955279923142,0.8372490274647865,0.4687773795973029,0.3944486115385889,0.1002378224780579,0.8956619760074129,0
0.4857733569914874,0.5565591200962912,0.5033662253390591,0.4010501819021328,0.9920961429801257,0.7826796979517896,0.741136719617261,0.4160938004556941,0.4475276391330326,0.7817931869551519,1
0.2792760858282112,0.39875666418359645,0.9217659768518786,0.7922317373670273,0.49295509578476526,0.04193745526607162,0.421059514208034,0.9496074278691463,0.14531417127797663,0.49184032397506006,1
0.7187165689630427,0.9024344371145288,0.009526629078034698,0.566836780769449,0.4539014581187174,0.570973065319672,0.10870330053001787,0.2959685219109792,0.44035735265705334,0.39372422148553354,0
0.6523449351025804,0.8216380399422785,0.7837515963687219,0.9625425318983253,0.019859861394973644,0.16693656301289983,0.9342649732184416,0.1948596632810039,0.4882888024689088,0.37753427383369453,1
0.6339209510979574,0.1252685615341662,0.720218994207641,0.6305116032748393,0.33027514045884854,0.36624606446569463,0.6482964134371932,0.8974238208591064,0.6110601026160859,0.03516999297340273,1
0.2670454972642815,0.49104258359322894,0.5955467647473233,0.4474866619335863,0.9687526156171322,0.38295590798313617,0.27261484040948913,0.2562794930441762,0.4048964135875739,0.41899354762173024,0
0.4980616880752764,0.4822698661214432,0.7252990575806045,0.8583096543431187,0.8540606026298455,0.172120143479208,0.8025798430372169,0.8269514919031058,0.5663423913241519,0.8336251151547618,1
0.6040226095432166,0.4339921741980449,0.7140612677806779,0.7525112959606495,0.24650038326061885,0.9115591968157856,0.4229797573232801,0.26822964172374475,0.5678938442087439,0.17734694928167627,0
0.9678418856019765,0.6712903580005871,0.20070257540622316,0.5432699310406602,0.5214515145810857,0.7441976167834039,0.6818142539836806,0.30882934053311273,0.37694016740399094,0.7984168796895998,1
0.13866183434405344,0.5216273803049354,0.8442495213842764,0.5408063130329369,0.1105243642144006,0.21503797068409658,0.5567417250214389,0.11870496165636668,0.7127562596978025,0.6973531887934945,0
0.8212802250734702,0.04388563227186493,0.24195454104173497,0.2848386079868388,0.11476627927536831,0.2843776745285691,0.7965549867936312,0.6984581619351036,0.09574203084533284,0.5120504301476715,0
0.6925256223661639,0.317170576932186,0.03349939065289653,0.035978324474001955,0.4062116394710308,0.4359001502864245,0.2944494430080776,0.7282431471978634,0.8301753548132145,0.42911303200062545,0
0.04155642152092154,0.7297678753920579,0.1141851738584394,0.885647488744601,0.7883848287543803,0.9038013065974674,0.25665546803104644,0.7084649014397418,0.04397088597044596,0.17301303472049112,0
